page,pagesource,title,speaker,dateposted,rated,duration,link
4,https://www.ted.com/talks?event=tedx&page=4&sort=newest,This is what it's really like to live with ADHD,Jessica McCabe,Nov 2017,,17:12,https://www.ted.com/talks/jessica_mccabe_failing_at_normal_an_adhd_success_story
4,https://www.ted.com/talks?event=tedx&page=4&sort=newest,Why wildfires have gotten worse — and what we can do about it,Paul Hessburg,Nov 2017,"RatedInformative, Persuasive",14:11,https://www.ted.com/talks/paul_hessburg_why_wildfires_have_gotten_worse_and_what_we_can_do_about_it
5,https://www.ted.com/talks?event=tedx&page=5&sort=newest,Why women stay silent after sexual assault,Inés Hercovich,Nov 2017,"RatedInformative, Courageous",16:46,https://www.ted.com/talks/ines_hercovich_why_women_stay_silent_after_sexual_assault
5,https://www.ted.com/talks?event=tedx&page=5&sort=newest,The surprisingly charming science of your gut,Giulia Enders,Nov 2017,"RatedInformative, Fascinating",14:03,https://www.ted.com/talks/giulia_enders_the_surprisingly_charming_science_of_our_gut
5,https://www.ted.com/talks?event=tedx&page=5&sort=newest,What it's like to be a woman in Hollywood,Naomi McDougall Jones,Oct 2017,"RatedInspiring, Persuasive",17:00,https://www.ted.com/talks/naomi_mcdougall_jones_what_it_s_like_to_be_a_woman_in_hollywood
5,https://www.ted.com/talks?event=tedx&page=5&sort=newest,What doctors should know about gender identity,Kristie Overstreet,Oct 2017,"RatedInformative, Inspiring",14:25,https://www.ted.com/talks/kristie_overstreet_phd_why_are_many_doctors_scared_of_transgender_patients
5,https://www.ted.com/talks?event=tedx&page=5&sort=newest,The forgotten art of the zoetrope,Eric Dyer,Oct 2017,"RatedIngenious, Fascinating", 8:42,https://www.ted.com/talks/eric_dyer_the_forgotten_art_of_the_zoetrope
5,https://www.ted.com/talks?event=tedx&page=5&sort=newest,What I learned as a prisoner in North Korea,Euna Lee,Sep 2017,"RatedInspiring, Courageous",11:59,https://www.ted.com/talks/euna_lee_what_i_learned_as_a_prisoner_in_north_korea
5,https://www.ted.com/talks?event=tedx&page=5&sort=newest,A black man goes undercover in the alt-right,Theo E.J. Wilson,Sep 2017,"RatedInspiring, Courageous",18:20,https://www.ted.com/talks/theo_e_j_wilson_a_black_man_goes_undercover_in_the_alt_right
5,https://www.ted.com/talks?event=tedx&page=5&sort=newest,The fascinating physics of everyday life,Helen Czerski,Sep 2017,"RatedInformative, Inspiring",15:57,https://www.ted.com/talks/helen_czerski_fun_home_experiments_that_teach_you_physics
5,https://www.ted.com/talks?event=tedx&page=5&sort=newest,What really motivates people to be honest in business,Alexander Wagner,Sep 2017,"RatedInformative, Inspiring",13:28,https://www.ted.com/talks/alexander_wagner_what_really_motivates_people_to_be_honest_in_business
5,https://www.ted.com/talks?event=tedx&page=5&sort=newest,How our friendship survives our opposing politics,Caitlin Quattromani and Lauran Arledge,Sep 2017,"RatedInspiring, Courageous", 0:00,https://www.ted.com/talks/caitlin_quattromani_and_lauran_arledge_how_our_friendship_survives_our_opposing_politics
5,https://www.ted.com/talks?event=tedx&page=5&sort=newest,What it feels like to see Earth from space,Benjamin Grant,Sep 2017,"RatedInformative, Inspiring",12:05,https://www.ted.com/talks/benjamin_grant_what_it_feels_like_to_see_earth_from_space
5,https://www.ted.com/talks?event=tedx&page=5&sort=newest,How young people join violent extremist groups — and how to stop them,Erin Marie Saltman,Sep 2017,"RatedInformative, Inspiring",11:38,https://www.ted.com/talks/erin_marie_saltman_how_young_people_join_violent_extremist_groups_and_how_to_stop_them
5,https://www.ted.com/talks?event=tedx&page=5&sort=newest,Dare to refuse the origin myths that claim who you are,Chetan Bhatt,Sep 2017,"RatedInspiring, Informative",19:16,https://www.ted.com/talks/chetan_bhatt_dare_to_refuse_the_origin_myths_that_claim_who_you_are
5,https://www.ted.com/talks?event=tedx&page=5&sort=newest,How your pictures can help reclaim lost history,Chance Coughenour,Aug 2017,"RatedInspiring, Ingenious",11:57,https://www.ted.com/talks/chance_coughenour_how_your_pictures_can_help_reclaim_lost_history
5,https://www.ted.com/talks?event=tedx&page=5&sort=newest,How the US government spies on people who protest — including you,Jennifer Granick,Aug 2017,"RatedInformative, Courageous",14:25,https://www.ted.com/talks/jennifer_granick_how_the_us_government_spies_on_people_who_protest_including_you
5,https://www.ted.com/talks?event=tedx&page=5&sort=newest,Why we need to end the era of orphanages,Tara Winkler,Aug 2017,"RatedInspiring, Informative",13:11,https://www.ted.com/talks/tara_winkler_why_we_need_to_end_the_era_of_orphanages
5,https://www.ted.com/talks?event=tedx&page=5&sort=newest,"When workers own companies, the economy is more resilient",Niki Okuk,Aug 2017,"RatedInspiring, Informative",12:27,https://www.ted.com/talks/niki_okuk_when_workers_own_companies_the_economy_is_more_resilient
5,https://www.ted.com/talks?event=tedx&page=5&sort=newest,What the sugar coating on your cells is trying to tell you,Carolyn Bertozzi,Aug 2017,"RatedInformative, Fascinating",11:25,https://www.ted.com/talks/carolyn_bertozzi_what_the_sugar_coating_on_your_cells_is_trying_to_tell_you
5,https://www.ted.com/talks?event=tedx&page=5&sort=newest,What moral decisions should driverless cars make?,Iyad Rahwan,Aug 2017,"RatedInformative, Fascinating",13:35,https://www.ted.com/talks/iyad_rahwan_what_moral_decisions_should_driverless_cars_make
5,https://www.ted.com/talks?event=tedx&page=5&sort=newest,A practical way to help the homeless find work and safety,Richard J. Berry,Aug 2017,"RatedInspiring, Informative",12:21,https://www.ted.com/talks/richard_j_berry_a_practical_way_to_help_the_homeless_find_work_and_safety
5,https://www.ted.com/talks?event=tedx&page=5&sort=newest,How I help free innocent people from prison,Ronald Sullivan,Aug 2017,"RatedInspiring, Courageous",11:54,https://www.ted.com/talks/ronald_sullivan_how_i_help_free_innocent_people_from_prison
5,https://www.ted.com/talks?event=tedx&page=5&sort=newest,You owe it to yourself to experience a total solar eclipse,David Baron,Aug 2017,"RatedInspiring, Beautiful",12:16,https://www.ted.com/talks/david_baron_you_owe_it_to_yourself_to_experience_a_total_solar_eclipse
5,https://www.ted.com/talks?event=tedx&page=5&sort=newest,The human insights missing from big data,Tricia Wang,Jul 2017,"RatedInformative, Fascinating",16:12,https://www.ted.com/talks/tricia_wang_the_human_insights_missing_from_big_data
5,https://www.ted.com/talks?event=tedx&page=5&sort=newest,What rivers can tell us about the earth's history,Liz Hajek,Jul 2017,"RatedInformative, Fascinating",11:08,https://www.ted.com/talks/liz_hajek_what_rivers_can_tell_us_about_the_earth_s_history
5,https://www.ted.com/talks?event=tedx&page=5&sort=newest,A celebration of natural hair,Cheyenne Cochrane,Jun 2017,"RatedInspiring, Beautiful",14:00,https://www.ted.com/talks/cheyenne_cochrane_a_celebration_of_natural_hair
5,https://www.ted.com/talks?event=tedx&page=5&sort=newest,"When I die, recompose me",Katrina Spade,Jun 2017,"RatedIngenious, Inspiring",12:57,https://www.ted.com/talks/katrina_spade_when_i_die_recompose_me
5,https://www.ted.com/talks?event=tedx&page=5&sort=newest,"To understand autism, don't look away",Carina Morillo,Jun 2017,"RatedInspiring, Beautiful", 7:09,https://www.ted.com/talks/carina_morillo_to_understand_autism_don_t_look_away
5,https://www.ted.com/talks?event=tedx&page=5&sort=newest,How pollution is changing the ocean's chemistry,Triona McGrath,May 2017,"RatedInformative, Persuasive", 9:03,https://www.ted.com/talks/triona_mcgrath_how_pollution_is_changing_the_ocean_s_chemistry
5,https://www.ted.com/talks?event=tedx&page=5&sort=newest,A secret weapon against Zika and other mosquito-borne diseases,Nina Fedoroff,May 2017,"RatedInformative, Fascinating",15:10,https://www.ted.com/talks/nina_fedoroff_a_secret_weapon_against_zika_and_other_mosquito_borne_diseases
5,https://www.ted.com/talks?event=tedx&page=5&sort=newest,Why school should start later for teens,Wendy Troxel,May 2017,"RatedInformative, Persuasive",10:33,https://www.ted.com/talks/wendy_troxel_why_school_should_start_later_for_teens
5,https://www.ted.com/talks?event=tedx&page=5&sort=newest,How human noise affects ocean habitats,Kate Stafford,May 2017,"RatedInformative, Fascinating",11:51,https://www.ted.com/talks/kate_stafford_how_human_noise_affects_ocean_habitats
5,https://www.ted.com/talks?event=tedx&page=5&sort=newest,Behind the lies of Holocaust denial,Deborah Lipstadt,May 2017,"RatedInspiring, Informative",15:30,https://www.ted.com/talks/deborah_lipstadt_behind_the_lies_of_holocaust_denial
5,https://www.ted.com/talks?event=tedx&page=5&sort=newest,Science in service to the public good,Siddhartha Roy,Apr 2017,"RatedInspiring, Informative",14:33,https://www.ted.com/talks/siddhartha_roy_science_in_service_to_the_public_good
5,https://www.ted.com/talks?event=tedx&page=5&sort=newest,How I learned to read — and trade stocks — in prison,"Curtis ""Wall Street"" Carroll",Apr 2017,"RatedInspiring, Courageous", 0:00,https://www.ted.com/talks/curtis_wall_street_carroll_how_i_learned_to_read_and_trade_stocks_in_prison
5,https://www.ted.com/talks?event=tedx&page=5&sort=newest,How radio telescopes show us unseen galaxies,Natasha Hurley-Walker,Apr 2017,"RatedFascinating, Informative",15:25,https://www.ted.com/talks/natasha_hurley_walker_how_radio_telescopes_show_us_unseen_galaxies
5,https://www.ted.com/talks?event=tedx&page=5&sort=newest,We should all be feminists,Chimamanda Ngozi Adichie,Apr 2017,"RatedInspiring, Beautiful",29:28,https://www.ted.com/talks/chimamanda_ngozi_adichie_we_should_all_be_feminists
6,https://www.ted.com/talks?event=tedx&page=6&sort=newest,In praise of conflict,Jonathan Marks,Apr 2017,"RatedInformative, Persuasive",14:56,https://www.ted.com/talks/jonathan_marks_in_praise_of_conflict
6,https://www.ted.com/talks?event=tedx&page=6&sort=newest,3 ways to plan for the (very) long term,Ari Wallach,Apr 2017,"RatedInspiring, Informative",13:42,https://www.ted.com/talks/ari_wallach_3_ways_to_plan_for_the_very_long_term
6,https://www.ted.com/talks?event=tedx&page=6&sort=newest,The conversation we're not having about digital child abuse,Sebastián Bortnik,Apr 2017,"RatedInformative, Persuasive",13:45,https://www.ted.com/talks/sebastian_bortnik_the_conversation_we_re_not_having_about_digital_child_abuse
6,https://www.ted.com/talks?event=tedx&page=6&sort=newest,How to take a picture of a black hole,Katie Bouman,Apr 2017,"RatedInformative, Fascinating",12:51,https://www.ted.com/talks/katie_bouman_what_does_a_black_hole_look_like
6,https://www.ted.com/talks?event=tedx&page=6&sort=newest,"Know your worth, and then ask for it",Casey Brown,Apr 2017,"RatedInspiring, Persuasive", 8:22,https://www.ted.com/talks/casey_brown_know_your_worth_and_then_ask_for_it
6,https://www.ted.com/talks?event=tedx&page=6&sort=newest,How early life experience is written into DNA,Moshe Szyf,Mar 2017,"RatedInformative, Fascinating",16:35,https://www.ted.com/talks/moshe_szyf_how_early_life_experience_is_written_into_dna
6,https://www.ted.com/talks?event=tedx&page=6&sort=newest,Addiction is a disease. We should treat it like one,Michael Botticelli,Mar 2017,"RatedCourageous, Inspiring",10:44,https://www.ted.com/talks/michael_botticelli_addiction_is_a_disease_we_should_treat_it_like_one
6,https://www.ted.com/talks?event=tedx&page=6&sort=newest,Who would the rest of the world vote for in your country's election?,Simon Anholt,Mar 2017,"RatedInspiring, Persuasive",14:55,https://www.ted.com/talks/simon_anholt_how_would_the_rest_of_the_world_vote_in_your_country_s_election
6,https://www.ted.com/talks?event=tedx&page=6&sort=newest,Why civilians suffer more once a war is over,Margaret Bourdeaux,Mar 2017,"RatedInformative, Inspiring",14:21,https://www.ted.com/talks/margaret_bourdeaux_why_civilians_suffer_more_once_a_war_is_over
6,https://www.ted.com/talks?event=tedx&page=6&sort=newest,Lifelike simulations that make real-life surgery safer,Peter Weinstock,Mar 2017,"RatedInformative, Fascinating",16:58,https://www.ted.com/talks/peter_weinstock_lifelike_simulations_that_make_real_life_surgery_safer
6,https://www.ted.com/talks?event=tedx&page=6&sort=newest,Inside America's dead shopping malls,Dan Bell,Mar 2017,"RatedFunny, Informative",11:53,https://www.ted.com/talks/dan_bell_inside_america_s_dead_shopping_malls
6,https://www.ted.com/talks?event=tedx&page=6&sort=newest,Should we simplify spelling?,Karina Galperin,Mar 2017,"RatedPersuasive, Informative",16:13,https://www.ted.com/talks/karina_galperin_why_don_t_we_write_words_the_way_pronounce_them
6,https://www.ted.com/talks?event=tedx&page=6&sort=newest,Beautiful new words to describe obscure emotions,John Koenig,Mar 2017,"RatedInspiring, Beautiful", 7:28,https://www.ted.com/talks/john_koenig_beautiful_new_words_to_describe_obscure_emotions
6,https://www.ted.com/talks?event=tedx&page=6&sort=newest,How I'm fighting bias in algorithms,Joy Buolamwini,Mar 2017,"RatedInformative, Inspiring", 8:44,https://www.ted.com/talks/joy_buolamwini_how_i_m_fighting_bias_in_algorithms
6,https://www.ted.com/talks?event=tedx&page=6&sort=newest,A scientific approach to the paranormal,Carrie Poppy,Mar 2017,"RatedFunny, Informative",12:58,https://www.ted.com/talks/carrie_poppy_a_scientific_approach_to_the_paranormal
6,https://www.ted.com/talks?event=tedx&page=6&sort=newest,"Smelfies, and other experiments in synthetic biology",Ani Liu,Feb 2017,"RatedFascinating, Funny", 7:20,https://www.ted.com/talks/ani_liu_smelfies_and_other_experiments_in_synthetic_biology
6,https://www.ted.com/talks?event=tedx&page=6&sort=newest,A robot that eats pollution,Jonathan Rossiter,Feb 2017,"RatedInformative, Fascinating",14:10,https://www.ted.com/talks/jonathan_rossiter_a_robot_that_eats_pollution
6,https://www.ted.com/talks?event=tedx&page=6&sort=newest,How jails extort the poor,Salil Dudani,Feb 2017,"RatedInformative, Inspiring",12:43,https://www.ted.com/talks/salil_dudani_how_jails_extort_the_poor
6,https://www.ted.com/talks?event=tedx&page=6&sort=newest,How to practice safe sexting,Amy Adele Hasinoff,Feb 2017,"RatedInformative, Persuasive",14:25,https://www.ted.com/talks/amy_adele_hasinoff_how_to_practice_safe_sexting
6,https://www.ted.com/talks?event=tedx&page=6&sort=newest,What it's like to be a parent in a war zone,Aala El-Khani,Feb 2017,"RatedInformative, Inspiring",14:16,https://www.ted.com/talks/aala_el_khani_what_it_s_like_to_be_a_parent_in_a_war_zone
6,https://www.ted.com/talks?event=tedx&page=6&sort=newest,4 ways to make a city more walkable,Jeff Speck,Feb 2017,"RatedInformative, Persuasive",18:37,https://www.ted.com/talks/jeff_speck_4_ways_to_make_a_city_more_walkable
6,https://www.ted.com/talks?event=tedx&page=6&sort=newest,The incredible inventions of intuitive AI,Maurice Conti,Feb 2017,"RatedFascinating, Inspiring",15:23,https://www.ted.com/talks/maurice_conti_the_incredible_inventions_of_intuitive_ai
6,https://www.ted.com/talks?event=tedx&page=6&sort=newest,What time is it on Mars?,Nagin Cox,Feb 2017,"RatedFascinating, Informative",13:47,https://www.ted.com/talks/nagin_cox_what_time_is_it_on_mars
6,https://www.ted.com/talks?event=tedx&page=6&sort=newest,How to get better at the things you care about,Eduardo Briceño,Feb 2017,"RatedInspiring, Informative",11:22,https://www.ted.com/talks/eduardo_briceno_how_to_get_better_at_the_things_you_care_about
6,https://www.ted.com/talks?event=tedx&page=6&sort=newest,Why you should love statistics,Alan Smith,Jan 2017,"RatedInformative, Fascinating",12:49,https://www.ted.com/talks/alan_smith_why_we_re_so_bad_at_statistics
6,https://www.ted.com/talks?event=tedx&page=6&sort=newest,What we don't know about Europe's Muslim kids,Deeyah Khan,Jan 2017,"RatedCourageous, Inspiring",20:11,https://www.ted.com/talks/deeyah_khan_what_we_don_t_know_about_europe_s_muslim_kids
6,https://www.ted.com/talks?event=tedx&page=6&sort=newest,The ethical dilemma of designer babies,Paul Knoepfler,Jan 2017,"RatedInformative, Fascinating",18:19,https://www.ted.com/talks/paul_knoepfler_the_ethical_dilemma_of_designer_babies
6,https://www.ted.com/talks?event=tedx&page=6&sort=newest,How to have better political conversations,Robb Willer,Jan 2017,"RatedInformative, Inspiring",12:01,https://www.ted.com/talks/robb_willer_how_to_have_better_political_conversations
6,https://www.ted.com/talks?event=tedx&page=6&sort=newest,Art made of the air we breathe,Emily Parsons-Lord,Jan 2017,"RatedInformative, Fascinating",10:49,https://www.ted.com/talks/emily_parsons_lord_art_made_of_the_air_we_breathe
6,https://www.ted.com/talks?event=tedx&page=6&sort=newest,"To solve old problems, study new species",Alejandro Sánchez Alvarado,Jan 2017,"RatedInspiring, Informative",12:39,https://www.ted.com/talks/alejandro_sanchez_alvarado_to_solve_old_problems_study_new_species
6,https://www.ted.com/talks?event=tedx&page=6&sort=newest,Meet the inventor of the electronic spreadsheet,Dan Bricklin,Jan 2017,"RatedInspiring, Informative",12:00,https://www.ted.com/talks/dan_bricklin_meet_the_inventor_of_the_electronic_spreadsheet
6,https://www.ted.com/talks?event=tedx&page=6&sort=newest,A better way to talk about love,Mandy Len Catron,Jan 2017,"RatedBeautiful, Inspiring",15:17,https://www.ted.com/talks/mandy_len_catron_a_better_way_to_talk_about_love
6,https://www.ted.com/talks?event=tedx&page=6&sort=newest,The lies we tell pregnant women,Sofia Jawed-Wessel,Jan 2017,"RatedInformative, Inspiring",14:56,https://www.ted.com/talks/sofia_jawed_wessel_the_lies_we_tell_pregnant_women
6,https://www.ted.com/talks?event=tedx&page=6&sort=newest,How we explore unanswered questions in physics,James Beacham,Dec 2016,"RatedInspiring, Informative",15:54,https://www.ted.com/talks/james_beacham_how_we_explore_unanswered_questions_in_physics
6,https://www.ted.com/talks?event=tedx&page=6&sort=newest,Why Earth may someday look like Mars,Anjali Tripathi,Dec 2016,"RatedInformative, Fascinating",11:55,https://www.ted.com/talks/anjali_tripathi_why_earth_may_someday_look_like_mars
6,https://www.ted.com/talks?event=tedx&page=6&sort=newest,Will automation take away all our jobs?,David Autor,Dec 2016,"RatedInformative, Inspiring",18:37,https://www.ted.com/talks/david_autor_why_are_there_still_so_many_jobs
7,https://www.ted.com/talks?event=tedx&page=7&sort=newest,Could a drug prevent depression and PTSD?,Rebecca Brachman,Dec 2016,"RatedInformative, Fascinating",18:23,https://www.ted.com/talks/rebecca_brachman_could_a_drug_prevent_depression_and_ptsd
7,https://www.ted.com/talks?event=tedx&page=7&sort=newest,Why curiosity is the key to science and medicine,Kevin B. Jones,Dec 2016,"RatedInformative, Inspiring",17:13,https://www.ted.com/talks/kevin_b_jones_why_curiosity_is_the_key_to_science_and_medicine
7,https://www.ted.com/talks?event=tedx&page=7&sort=newest,Do kids think of sperm donors as family?,Veerle Provoost,Dec 2016,"RatedInformative, Inspiring",12:26,https://www.ted.com/talks/veerle_provoost_do_kids_think_of_sperm_donors_as_family
7,https://www.ted.com/talks?event=tedx&page=7&sort=newest,What I learned from 100 days of rejection,Jia Jiang,Dec 2016,"RatedInspiring, Funny",15:31,https://www.ted.com/talks/jia_jiang_what_i_learned_from_100_days_of_rejection
7,https://www.ted.com/talks?event=tedx&page=7&sort=newest,Let's clean up the space junk orbiting Earth,Natalie Panek,Dec 2016,"RatedInformative, Persuasive",10:15,https://www.ted.com/talks/natalie_panek_let_s_clean_up_the_space_junk_orbiting_earth
7,https://www.ted.com/talks?event=tedx&page=7&sort=newest,Maps that show us who we are (not just where we are),Danny Dorling,Nov 2016,"RatedInformative, Fascinating",14:07,https://www.ted.com/talks/danny_dorling_maps_that_show_us_who_we_are_not_just_where_we_are
7,https://www.ted.com/talks?event=tedx&page=7&sort=newest,How to speak up for yourself,Adam Galinsky,Nov 2016,"RatedInspiring, Informative",15:08,https://www.ted.com/talks/adam_galinsky_how_to_speak_up_for_yourself
7,https://www.ted.com/talks?event=tedx&page=7&sort=newest,Math is the hidden secret to understanding the world,Roger Antonsen,Nov 2016,"RatedFascinating, Inspiring",17:04,https://www.ted.com/talks/roger_antonsen_math_is_the_hidden_secret_to_understanding_the_world
7,https://www.ted.com/talks?event=tedx&page=7&sort=newest,How America's public schools keep kids in poverty,Kandice Sumner,Nov 2016,"RatedInspiring, Informative",13:50,https://www.ted.com/talks/kandice_sumner_how_america_s_public_schools_keep_kids_in_poverty
7,https://www.ted.com/talks?event=tedx&page=7&sort=newest,Enough with the fear of fat,Kelli Jean Drinkwater,Oct 2016,"RatedInspiring, Courageous",12:20,https://www.ted.com/talks/kelli_jean_drinkwater_enough_with_the_fear_of_fat
7,https://www.ted.com/talks?event=tedx&page=7&sort=newest,Everything you hear on film is a lie,Tasos Frantzolas,Oct 2016,"RatedInformative, Fascinating",16:33,https://www.ted.com/talks/tasos_frantzolas_everything_you_hear_on_film_is_a_lie
7,https://www.ted.com/talks?event=tedx&page=7&sort=newest,How loss helped one artist find beauty in imperfection,Alyssa Monks,Oct 2016,"RatedBeautiful, Inspiring",13:08,https://www.ted.com/talks/alyssa_monks_how_loss_helped_one_artist_find_beauty_in_imperfection
7,https://www.ted.com/talks?event=tedx&page=7&sort=newest,How the US should use its superpower status,Ian Bremmer,Oct 2016,"RatedInformative, Persuasive",15:37,https://www.ted.com/talks/ian_bremmer_how_the_us_should_use_its_superpower_status
7,https://www.ted.com/talks?event=tedx&page=7&sort=newest,Inside the mind of a former radical jihadist,Manwar Ali,Oct 2016,"RatedCourageous, Informative",17:22,https://www.ted.com/talks/manwar_ali_inside_the_mind_of_a_former_radical_jihadist
7,https://www.ted.com/talks?event=tedx&page=7&sort=newest,Ballroom dance that breaks gender roles,Trevor Copp and Jeff Fox,Oct 2016,"RatedBeautiful, Inspiring",15:33,https://www.ted.com/talks/trevor_copp_jeff_fox_ballroom_dance_that_breaks_gender_roles
7,https://www.ted.com/talks?event=tedx&page=7&sort=newest,We can start winning the war against cancer,Adam de la Zerda,Oct 2016,"RatedInformative, Fascinating",12:42,https://www.ted.com/talks/adam_de_la_zerda_how_we_can_start_winning_the_war_against_cancer
7,https://www.ted.com/talks?event=tedx&page=7&sort=newest,Why you should know how much your coworkers get paid,David Burkus,Sep 2016,"RatedInformative, Persuasive", 7:29,https://www.ted.com/talks/david_burkus_why_you_should_know_how_much_your_coworkers_get_paid
7,https://www.ted.com/talks?event=tedx&page=7&sort=newest,Why helmets don't prevent concussions — and what might,David Camarillo,Sep 2016,"RatedInformative, Fascinating",15:56,https://www.ted.com/talks/david_camarillo_why_helmets_don_t_prevent_concussions_and_what_might
7,https://www.ted.com/talks?event=tedx&page=7&sort=newest,Bring on the female superheroes!,Christopher Bell,Aug 2016,"RatedInspiring, Informative",15:48,https://www.ted.com/talks/christopher_bell_bring_on_the_female_superheroes
7,https://www.ted.com/talks?event=tedx&page=7&sort=newest,What we can do to die well,Timothy Ihrig,Aug 2016,"RatedInformative, Inspiring",13:32,https://www.ted.com/talks/timothy_ihrig_what_we_can_do_to_die_well
7,https://www.ted.com/talks?event=tedx&page=7&sort=newest,How Argentina's blind soccer team became champions,Gonzalo Vilariño,Aug 2016,"RatedInspiring, Beautiful",14:19,https://www.ted.com/talks/gonzalo_vilarino_how_argentina_s_blind_soccer_team_became_champions
7,https://www.ted.com/talks?event=tedx&page=7&sort=newest,What a planet needs to sustain life,Dave Brain,Aug 2016,"RatedInformative, Fascinating",13:42,https://www.ted.com/talks/dave_brain_what_a_planet_needs_to_sustain_life
7,https://www.ted.com/talks?event=tedx&page=7&sort=newest,The taboo secret to better health,Molly Winter,Aug 2016,"RatedInformative, Inspiring",12:21,https://www.ted.com/talks/molly_winter_the_taboo_secret_to_healthier_plants_and_people
7,https://www.ted.com/talks?event=tedx&page=7&sort=newest,"When we design for disability, we all benefit",Elise Roy,Jul 2016,"RatedInspiring, Courageous",13:17,https://www.ted.com/talks/elise_roy_when_we_design_for_disability_we_all_benefit
7,https://www.ted.com/talks?event=tedx&page=7&sort=newest,Why you think you're right — even if you're wrong,Julia Galef,Jun 2016,"RatedInspiring, Informative",11:37,https://www.ted.com/talks/julia_galef_why_you_think_you_re_right_even_if_you_re_wrong
7,https://www.ted.com/talks?event=tedx&page=7&sort=newest,I survived a terrorist attack. Here's what I learned,Gill Hicks,Jun 2016,"RatedInspiring, Courageous",10:37,https://www.ted.com/talks/gill_hicks_i_survived_a_terrorist_attack_here_s_what_i_learned
7,https://www.ted.com/talks?event=tedx&page=7&sort=newest,How better tech could protect us from distraction,Tristan Harris,Jun 2016,"RatedInspiring, Informative",14:55,https://www.ted.com/talks/tristan_harris_how_better_tech_could_protect_us_from_distraction
7,https://www.ted.com/talks?event=tedx&page=7&sort=newest,How college loans exploit students for profit,Sajay Samuel,Jun 2016,"RatedInformative, Persuasive",11:48,https://www.ted.com/talks/sajay_samuel_how_college_loans_exploit_students_for_profit
7,https://www.ted.com/talks?event=tedx&page=7&sort=newest,The laws that sex workers really want,Juno Mac,May 2016,"RatedCourageous, Informative",17:50,https://www.ted.com/talks/juno_mac_the_laws_that_sex_workers_really_want
7,https://www.ted.com/talks?event=tedx&page=7&sort=newest,This virtual lab will revolutionize science class,Michael Bodekaer,May 2016,"RatedInspiring, Fascinating",11:26,https://www.ted.com/talks/michael_bodekaer_this_virtual_lab_will_revolutionize_science_class
7,https://www.ted.com/talks?event=tedx&page=7&sort=newest,A taboo-free way to talk about periods,Aditi Gupta,Apr 2016,"RatedInformative, Inspiring",11:10,https://www.ted.com/talks/aditi_gupta_a_taboo_free_way_to_talk_about_periods
7,https://www.ted.com/talks?event=tedx&page=7&sort=newest,How humans could evolve to survive in space,Lisa Nip,Mar 2016,"RatedInformative, Inspiring",12:51,https://www.ted.com/talks/lisa_nip_how_humans_could_evolve_to_survive_in_space
7,https://www.ted.com/talks?event=tedx&page=7&sort=newest,How to get back to work after a career break,Carol Fishman Cohen,Mar 2016,"RatedInspiring, Informative",12:01,https://www.ted.com/talks/carol_fishman_cohen_how_to_get_back_to_work_after_a_career_break
7,https://www.ted.com/talks?event=tedx&page=7&sort=newest,Simple hacks for life with Parkinson's,Mileha Soneji,Mar 2016,"RatedInspiring, Ingenious", 6:57,https://www.ted.com/talks/mileha_soneji_simple_hacks_for_life_with_parkinson_s
7,https://www.ted.com/talks?event=tedx&page=7&sort=newest,The secrets I find on the mysterious ocean floor,Laura Robinson,Mar 2016,"RatedInformative, Beautiful",11:21,https://www.ted.com/talks/laura_robinson_the_secrets_i_find_on_the_mysterious_ocean_floor
7,https://www.ted.com/talks?event=tedx&page=7&sort=newest,Why we need gender-neutral bathrooms,Ivan Coyote,Feb 2016,"RatedCourageous, Inspiring",11:50,https://www.ted.com/talks/ivan_coyote_why_we_need_gender_neutral_bathrooms
8,https://www.ted.com/talks?event=tedx&page=8&sort=newest,10 ways to have a better conversation,Celeste Headlee,Feb 2016,"RatedInformative, Inspiring",11:44,https://www.ted.com/talks/celeste_headlee_10_ways_to_have_a_better_conversation
8,https://www.ted.com/talks?event=tedx&page=8&sort=newest,How I'm discovering the secrets of ancient texts,Gregory Heyworth,Feb 2016,"RatedFascinating, Informative",12:07,https://www.ted.com/talks/gregory_heyworth_how_i_m_discovering_the_secrets_of_ancient_texts
8,https://www.ted.com/talks?event=tedx&page=8&sort=newest,Shape-shifting tech will change work as we know it,Sean Follmer,Feb 2016,"RatedFascinating, Ingenious", 9:22,https://www.ted.com/talks/sean_follmer_shape_shifting_tech_will_change_work_as_we_know_it
8,https://www.ted.com/talks?event=tedx&page=8&sort=newest,Special Olympics let me be myself — a champion,Matthew Williams,Feb 2016,"RatedInspiring, Courageous",14:12,https://www.ted.com/talks/matthew_williams_special_olympics_let_me_be_myself_a_champion
8,https://www.ted.com/talks?event=tedx&page=8&sort=newest,A delightful way to teach kids about computers,Linda Liukas,Feb 2016,"RatedInspiring, Beautiful",11:03,https://www.ted.com/talks/linda_liukas_a_delightful_way_to_teach_kids_about_computers
8,https://www.ted.com/talks?event=tedx&page=8&sort=newest,Should you be able to patent a human gene?,Tania Simoncelli,Jan 2016,"RatedInformative, Inspiring",18:05,https://www.ted.com/talks/tania_simoncelli_should_you_be_able_to_patent_a_human_gene
8,https://www.ted.com/talks?event=tedx&page=8&sort=newest,Can a computer write poetry?,Oscar Schwartz,Jan 2016,"RatedInformative, Fascinating",10:56,https://www.ted.com/talks/oscar_schwartz_can_a_computer_write_poetry
